Código_IBGE,Município_Original,Nome_Oficial_IBGE,Região,UF,Código_UF,Região_Brasil,LUCRO_AGRO_HA,RISCO_AGRO,Classificação_Lucro,Classificação_Risco,Carbono_Vegetação_Nativa_ton,Carbono_Pastagem_ton,Carbono_Agricultura_ton,Área_Total_ha,Carbono_Total_ton,Receita_Carbono_Potencial_R$,Densidade_Carbono_ton_ha,Receita_Carbono_R$_ha,Diferença_Lucro_Agro-Carbono_R$_ha,Recomendação_Uso_Solo,Latitude,Longitude,Mesorregiao,valor_carbono,area_conversao,valor_agro,delta,custo_implementacao,carbon_value,carbon_score,bioma_dominante,biodiversity_score,populacao,idh,gini,desemprego_pct,social_need,emprego_potencial,social_score,composite_balanced,composite_carbon_focused,composite_social_focused,composite_eco_social
5215306.0,Orizona,Orizona,CS,GO,52.0,Centro Oeste,2223.0,0.27,Muito Alto,Baixo,37758.35546875,106864.6171875,-167242.1875,197672.9266969844,-22619.21484375,678576.4453125,-0.1144274798866276,3.432824396598829,2219.567175603401,Agricultura Intensiva,-14.777070543057556,-49.96540013489018,Noroeste Goiano,5343230.859375,39534.58533939688,64156329.742919855,-58813098.883544855,19767292.66969844,21372923.4375,0.2490161450230344,Transicao_Amazonia,0.30151134457776363,3198,0.7597414882898483,0.5899232303262523,6.102050826975814,0.3775573974149501,22.96529266969844,0.42285440166929983,0.32544456813582534,0.2882156834086565,0.3638181389217395,0.3047818761741792
5215405.0,Ouro Verde de Goiás,Ouro Verde De Goiás,CS,GO,52.0,Centro Oeste,2036.0,0.29,Muito Alto,Baixo,49551.0,-193188.578125,-1896.440673828125,20873.322375793072,-145534.01879882812,4366020.563964844,-6.972249849770196,209.1674954931059,1826.832504506894,Agricultura Intensiva,-15.313750471267335,-49.695214581551525,Noroeste Goiano,-9659428.90625,4174.664475158615,6034727.978710286,-15694156.884960286,2087332.2375793075,-38637715.625,-0.45016841170882815,Cerrado_denso,0.17902871850985821,29373,0.7740378833038641,0.5817528972760968,18.33776234088546,0.547204179067833,31.46033223757931,0.6713908639264461,0.1387967949793316,-0.12463523780886539,0.3486065797160737,0.02582229550570124
5215504.0,Ouvidor,Ouvidor,CS,GO,52.0,Centro Oeste,2503.5,0.25,Muito Alto,Muito Baixo,-166431.796875,-422015.375,-236987.34375,41469.96693266341,-825434.515625,24763035.46875,-19.90439290596238,597.1317871788714,1906.3682128211285,Agricultura Intensiva,-15.654506052510923,-48.60726446184463,Centro Goiano,-21100768.75,8293.993386532682,15573009.332388427,-36673778.08238843,4146996.693266341,-84403075.0,-0.9833810721332235,Transicao_Amazonia,0.30151134457776363,4148,0.7371723866206303,0.5860844029316923,4.102997914646607,0.35276041700313926,8.294996693266341,0.27728548262546476,-0.1307399460006437,-0.47305798474167343,0.029997344064186887,-0.217290794497091
5215603.0,Padre Bernardo,Padre Bernardo,E,GO,52.0,Centro Oeste,1735.75,0.37,Alto,Alto,565666.3125,-3468111.5,-767565.25,314559.0464637854,-3670010.4375,110100313.125,-11.667159087483189,350.0147726244956,1385.7352273755043,Agricultura (Requer Seguro),-17.02733102485021,-46.36141908647181,Leste Goiano,-173405575.0,62911.80929275708,68795478.97733895,-242201053.97733897,31455904.646378543,-693622300.0,-8.081400364021244,Cerrado_denso,0.17902871850985821,34354,0.7220477507320376,0.6500449821248059,8.471536996946847,0.4882989367861935,65.80990464637854,0.7233873235437909,-2.3618309530138686,-4.695574940253713,-1.1464419349760027,-3.016271193495796
5215652.0,Palestina de Goiás,Palestina De Goiás,SW,GO,52.0,Centro Oeste,2176.25,0.26,Muito Alto,Baixo,146853.5,-395144.40625,16547.35546875,131966.86145888013,-231743.55078125,6952306.5234375,-1.7560738220137146,52.68221466041144,2123.5677853395887,Agricultura Intensiva,-17.309026072249555,-51.3212829191816,Sul Goiano,-19757220.3125,26393.372291776028,42504546.57298341,-62261766.88548341,13196686.145888014,-79028881.25,-0.9207662869286954,Cerrado_denso,0.17902871850985821,53654,0.7676582736077764,0.6189086000850259,4.330451746709095,0.3768020668425518,66.85068614588802,0.5602645995594069,-0.054283433728017944,-0.42366290259584166,0.18781124605187668,-0.18464210745565351
5215702.0,Palmeiras de Goiás,Palmeiras De Goiás,NW,GO,52.0,Centro Oeste,1829.25,0.38,Alto,Alto,263643.28125,-704868.5,-341868.28125,153917.34485581444,-783093.5,23492805.0,-5.087753435024367,152.632603050731,1676.617396949269,Agricultura (Requer Seguro),-14.0628336897499,-48.3125059590556,Norte Goiano,-35243425.0,30783.46897116289,34912609.58160982,-70156034.58160982,15391734.485581445,-140973700.0,-1.642485990570692,Transicao_Amazonia,0.30151134457776363,4989,0.7796691927877804,0.6174159187274085,3.0,0.35054824161229636,20.380734485581446,0.37850092125433904,-0.31383131995119107,-0.8533386200098233,-0.04109437644598227,-0.4606896741463035
5215801.0,Palmelo,Palmelo,CS,GO,52.0,Centro Oeste,2129.5,0.28,Muito Alto,Baixo,-17100.98046875,-180584.4375,-35817.125,5890.508259219871,-233502.54296875,7005076.2890625,-39.64047458948384,1189.2142376845152,940.2857623154848,Agricultura Moderada,-14.863820274421768,-48.55748173610358,Norte Goiano,-9029221.875,1178.1016518439744,1806312.5766732555,-10835534.451673254,589050.8259219872,-36116887.5,-0.4207982179780182,Cerrado_denso,0.17902871850985821,42448,0.7919400377099901,0.5817391080248854,12.061769831279925,0.44588964041008816,43.03705082592199,0.5950333321979934,0.12252739812282495,-0.11846675132964732,0.30866609942516404,0.022298866652334673
5215900.0,Palminópolis,Palminópolis,W,GO,52.0,Centro Oeste,1642.25,0.4,Alto,Alto,7634.3759765625,-625478.4375,-19005.37890625,38763.00484001651,-636849.4404296875,19105483.212890625,-16.42931044840579,492.8793134521737,1149.3706865478262,Agricultura (Requer Seguro),-15.818370159270373,-50.84588155722875,Noroeste Goiano,-31273921.875,7752.600968003302,7639025.363822054,-38912947.23882206,3876300.484001651,-125095687.5,-1.457491107912747,Cerrado_denso,0.17902871850985821,21923,0.7933299561106293,0.6014524268522188,3.0,0.32912044440796706,25.79930048400165,0.3815757216895273,-0.292156843128514,-0.7725011268667547,-0.026747044866861386,-0.43506981142325
5216007.0,Panamá,Panamá,S,GO,52.0,Centro Oeste,2410.0,0.25,Muito Alto,Muito Baixo,-124560.65625,-211369.28125,-220509.25,43383.54576287346,-556439.1875,16693175.625,-12.82604217141206,384.7812651423618,2025.218734857638,Agricultura Intensiva,-15.686293162709411,-50.51574256726817,Noroeste Goiano,-10568464.0625,8676.709152574693,15683151.793278756,-26251615.85577876,4338354.576287346,-42273856.25,-0.4925331225471438,Cerrado_denso,0.17902871850985821,35827,0.793251024685115,0.6577425701683239,10.005188513244235,0.49051998799294144,40.16535457628734,0.6429296420552623,0.11513962496648492,-0.1543232475925324,0.32305690442570023,0.003184166796138227
5216304.0,Paranaiguara,Paranaiguara,SW,GO,52.0,Centro Oeste,2456.75,0.24,Muito Alto,Muito Baixo,-230363.734375,-963061.375,-2228869.0,115247.28239298836,-3422294.109375,102668823.28125,-29.69522611132054,890.8567833396162,1565.8932166603838,Agricultura Intensiva,-14.337320399873374,-49.720586072253205,Noroeste Goiano,-48153068.75,23049.456478597676,43036331.67488407,-91189400.42488408,11524728.239298835,-192612275.0,-2.244127545063012,Cerrado_denso,0.17902871850985821,130112,0.7891482262453577,0.559404593766718,3.0,0.2887453032685749,141.63672823929883,0.5049721129221743,-0.5097920943690015,-1.2259735304720163,-0.1100364975573262,-0.7250451080368265
5216403.0,Paraúna,Paraúna,CS,GO,52.0,Centro Oeste,2176.25,0.28,Muito Alto,Baixo,393038.90625,-712198.875,-119953.4765625,377668.8534780072,-439113.4453125,13173403.359375,-1.16269435848003,34.8808307544009,2141.369169245599,Agricultura Intensiva,-17.038245795188768,-49.98207876247949,Centro Goiano,-35609943.75,75533.77069560144,118353865.30293792,-153963809.05293792,37766885.34780072,-142439775.0,-1.6595672450786316,Cerrado_denso,0.17902871850985821,9952,0.7605413144924612,0.6491319084932531,9.314951463149805,0.48463965464351566,47.71888534780072,0.6640084924815277,-0.2628148263239758,-0.8513818935474853,0.10229739017516193,-0.45941371213120386
5216452.0,Perolândia,Perolândia,SW,GO,52.0,Centro Oeste,2363.25,0.24,Muito Alto,Muito Baixo,234564.609375,-22334.80859375,-42356.46875,102915.0710510331,169873.33203125,5096199.9609375,1.6506166715564323,49.51850014669297,2313.731499853307,Agricultura Intensiva,-15.180602818586564,-50.34558682920596,Noroeste Goiano,-1116740.4296875,20583.01421020662,36968534.332525805,-38085274.762213305,10291507.10510331,-4466961.71875,-0.05204461572238265,Cerrado_denso,0.17902871850985821,5407,0.7522479574570056,0.6729064139480082,5.055483324751612,0.4478394808364801,15.69850710510331,0.4445232391801787,0.19304265524112774,0.08020889607106177,0.2921107640656023,0.13969828895102598
5216809.0,Petrolina de Goiás,Petrolina De Goiás,NW,GO,52.0,Centro Oeste,1642.25,0.41,Alto,Muito Alto,61082.15234375,-225803.640625,-97922.578125,53133.17145817126,-262644.06640625,7879321.9921875,-4.943127978216298,148.29383934648894,1493.956160653511,Agricultura (Requer Seguro),-17.033330593349646,-49.13446918276213,Centro Goiano,-11290182.03125,10626.634291634253,10296438.197607448,-21586620.22885745,5313317.145817126,-45160728.125,-0.5261680956751815,Cerrado_denso,0.17902871850985821,4594,0.7920773748278253,0.6474062760674618,3.0,0.37557532613633166,9.907317145817126,0.31640001758665226,-0.006979988485094943,-0.2234836751396465,0.12041213511892668,-0.07557574734879888
5216908.0,Pilar de Goiás,Pilar De Goiás,NW,GO,52.0,Centro Oeste,1548.75,0.42,Alto,Muito Alto,360253.21875,270149.25,19842.279296875,90658.35966221702,650244.748046875,19507342.44140625,7.172474225979984,215.1742267793996,1333.5757732206005,Agricultura (Requer Seguro),-15.432550143336917,-50.26041476305669,Noroeste Goiano,13507462.5,18131.671932443405,16287227.605115604,-2779765.105115604,9065835.966221703,54029850.0,0.6295023234662629,Cerrado_denso,0.17902871850985821,5019,0.772222601233354,0.593522970930157,3.583429629560629,0.3383853748802249,14.084835966221702,0.3237548256438893,0.37689188457104233,0.4710217975538057,0.3559591037815578,0.38816338191922634
5217104.0,Piracanjuba,Piracanjuba,S,GO,52.0,Centro Oeste,2316.5,0.26,Muito Alto,Baixo,-25846.564453125,-1380479.0,-398756.21875,238201.09729151527,-1805081.783203125,54152453.49609375,-7.577974256743367,227.33922770230103,2089.160772297699,Agricultura Intensiva,-16.506557458427483,-49.15192509396355,Centro Goiano,-69023950.0,47640.21945830306,81665340.59761769,-150689290.5976177,23820109.72915153,-276095800.0,-3.2167949309368176,Cerrado_denso,0.17902871850985821,12179,0.789318185996113,0.6433488262830709,8.156956375244757,0.44997589751329703,35.99910972915153,0.5728598771326558,-0.8076904918757936,-1.7993907973647274,-0.26383731620579837,-1.1005345095442527
5217203.0,Piranhas,Piranhas,CS,GO,52.0,Centro Oeste,2269.75,0.27,Muito Alto,Baixo,3437.478515625,-1744581.0,-171070.84375,204690.03734072045,-1912214.365234375,57366430.95703125,-9.34200017781698,280.26000533450946,1989.4899946654905,Agricultura Intensiva,-17.972126512245985,-51.61119566156484,Sul Goiano,-87229050.0,40938.00746814409,67830900.98909862,-155059950.9890986,20469003.734072044,-348916200.0,-4.065226140642983,Cerrado_denso,0.17902871850985821,20118,0.7785368265329493,0.5951021341479428,17.225522664791868,0.542070243506641,40.58700373407205,0.7124447190103786,-1.0402139448404024,-2.2875117969067684,-0.3497726530203978,-1.411990025051174
5217302.0,Pirenópolis,Pirenópolis,E,GO,52.0,Centro Oeste,1548.75,0.39,Alto,Alto,-10859.412109375,-340369.5625,-131041.0078125,220589.2621643477,-482269.982421875,14468099.47265625,-2.186280409526756,65.58841228580268,1483.1615877141974,Agricultura (Requer Seguro),-16.877666331878654,-49.82017072756777,Centro Goiano,-17018478.125,44117.85243286954,41679789.612798095,-58698267.737798095,22058926.21643477,-68073912.5,-0.7931298363069502,Cerrado_denso,0.17902871850985821,18620,0.7566840734049569,0.6146088541457386,3.0,0.35693522478375583,40.678926216434775,0.4693990049670018,-0.04305770718425975,-0.36071087141165525,0.15881917942078266,-0.15176064612543644
5217401.0,Pires do Rio,Pires Do Rio,CS,GO,52.0,Centro Oeste,2269.75,0.27,Muito Alto,Baixo,-833399.8125,-862939.6875,-796090.1875,107361.73059520268,-2492429.6875,74772890.625,-23.21525252696859,696.4575758090577,1573.2924241909425,Agricultura Intensiva,-15.333638651602994,-47.28696567457567,Leste Goiano,-43146984.375,21472.346119040536,35577906.050695345,-78724890.42569534,10736173.059520269,-172587937.5,-2.010823788304061,Transicao_Amazonia,0.30151134457776363,36048,0.7760633191538686,0.6339089926577599,3.0,0.36848366499621243,46.78417305952027,0.502345516213932,-0.39327563091694123,-1.055764609405906,-0.04045517901690032,-0.5832558742477325
5217609.0,Planaltina,Planaltina,E,GO,52.0,Centro Oeste,1989.25,0.31,Alto,Médio,-1647111.25,-2654850.75,-679330.1875,255680.41625698432,-4981292.1875,149438765.625,-19.48249404636961,584.4748213910882,1404.7751786089118,Agricultura (Requer Seguro),-14.513510565196972,-49.73990779494514,Noroeste Goiano,-132742537.5,51136.08325139686,70188492.98941043,-202931030.48941043,25568041.625698432,-530970150.0,-6.18633853538794,Cerrado_denso,0.17902871850985821,13569,0.7461490952193719,0.6350317474512801,3.0,0.3815721093635313,39.13704162569844,0.496727258013008,-1.8135249718453443,-3.5925368529033483,-0.9034256085678117,-2.3035784751486315
5217708.0,Pontalina,Pontalina,S,GO,52.0,Centro Oeste,2223.0,0.26,Muito Alto,Baixo,26317.423828125,-666451.625,-205403.125,143569.70511536338,-845537.326171875,25366119.78515625,-5.889385406847883,176.6815622054365,2046.318437794564,Agricultura Intensiva,-15.828524311854034,-51.00379404695671,Noroeste Goiano,-33322581.25,28713.94102307268,47235007.26177502,-80557588.51177502,14356970.51153634,-133290325.0,-1.552966911495651,Cerrado_denso,0.17902871850985821,76438,0.7982170515612457,0.651320472714822,4.30272423049357,0.3965745155477272,90.79497051153635,0.6319244384803783,-0.238545294601983,-0.7922343014978693,0.10436702449106833,-0.4231903894982415
5218003.0,Porangatu,Porangatu,N,GO,52.0,Centro Oeste,1081.25,0.45,Médio,Muito Alto,1443974.125,381370.25,-108145.1484375,482782.07960574026,1717199.2265625,51515976.796875,3.556882699467295,106.70648098401884,974.5435190159812,Agricultura (Requer Seguro),-15.827769703988585,-49.93298795838021,Centro Goiano,19068512.5,96556.41592114806,57420893.59310774,-38352381.09310774,48278207.96057403,76274050.0,0.8886697204449375,Cerrado_denso,0.17902871850985821,9724,0.7587338357624961,0.6046021391690708,9.486354517563727,0.44340392262752826,58.002207960574026,0.6374496784830859,0.5690733755393318,0.6735764636668898,0.5960094948808107,0.5545693112785355
5218052.0,Porteirão,Porteirão,S,GO,52.0,Centro Oeste,2503.5,0.24,Muito Alto,Muito Baixo,-775062.8125,-143565.359375,-289937.96875,60354.45581573201,-1208566.140625,36256984.21875,-20.024472498184213,600.7341749455264,1902.7658250544737,Agricultura Intensiva,-15.315922159492867,-50.74084641532848,Noroeste Goiano,-7178267.96875,12070.891163146403,22966801.780472137,-30145069.749222137,6035445.581573201,-28713071.875,-0.33453628798092727,Cerrado_denso,0.17902871850985821,349480,0.7788217412134743,0.5934370434032787,3.0,0.326908346917889,355.5154455815732,0.677298530624477,0.1789640024868694,-0.05436981356742025,0.3752776044804723,0.07325667833646778
5218102.0,Portelândia,Portelândia,SW,GO,52.0,Centro Oeste,2036.0,0.28,Muito Alto,Baixo,136291.5,-209394.921875,3352.61376953125,55592.01994044672,-69750.80810546875,2092524.2431640625,-1.2546910182466784,37.64073054740035,1998.3592694526,Agricultura Intensiva,-15.020980228638242,-47.20089163049613,Leste Goiano,-10469746.09375,11118.403988089343,16298690.774219932,-26768436.86796993,5559201.994044673,-41878984.375,-0.4879324663768235,Cerrado_denso,0.17902871850985821,28305,0.7600039341562326,0.6734725260226668,4.953325696924813,0.443770837814046,33.86420199404467,0.5556613488743241,0.08698662182117162,-0.16465309786748095,0.27161605975120134,-0.012429229371921327
5218300.0,Posse,Posse,NE,GO,52.0,Centro Oeste,293.75,0.58,Muito Baixo,Muito Alto,-887915.375,-809943.3125,-238600.25,208126.12549845577,-1936458.9375,58093768.125,-9.304256891643178,279.1277067492953,14.622293250704672,Sistema Agroflorestal/Misto,-15.963140222685286,-48.89743241685159,Centro Goiano,-40497165.625,41625.22509969116,5135512.146674397,-45632677.7716744,20812612.54984558,-161988662.5,-1.8873315291258865,Cerrado_denso,0.17902871850985821,4776,0.7969057939783927,0.6431297178625007,9.281509040388706,0.4635900358769742,25.58861254984558,0.5361870486801195,-0.38143633095204876,-1.0072136805460492,-0.01994833291513398,-0.5760837145103874
5218391.0,Professor Jamil,Professor Jamil,S,GO,52.0,Centro Oeste,2036.0,0.28,Muito Alto,Baixo,116356.234375,42645.88671875,11536.6962890625,34937.88453163609,170538.8173828125,5116164.521484375,4.88120044098235,146.4360132294705,1889.5639867705293,Agricultura Intensiva,-14.764784012433331,-50.10183070782875,Noroeste Goiano,2132294.3359375,6987.576906327218,10243228.738523196,-8110934.402585696,3493788.453163609,8529177.34375,0.09937353065289711,Transicao_Amazonia,0.30151134457776363,3695,0.7196836648190108,0.6643479531760367,3.541025827750917,0.4295898746646961,7.1887884531636095,0.3184853102583402,0.24057701431395373,0.1827747510749302,0.2712681612011363,0.22405101214393236
5218508.0,Quirinópolis,Quirinópolis,SW,GO,52.0,Centro Oeste,2690.5,0.22,Muito Alto,Muito Baixo,-125892.921875,-1159270.125,-3173436.25,378673.19779290265,-4458599.296875,133757978.90625,-11.774266895206614,353.2280068561984,2337.2719931438014,Agricultura Intensiva,-15.463861277284376,-49.48111139882731,Centro Goiano,-57963506.25,75734.63955858053,158935957.23124152,-216899463.48124152,37867319.77929027,-231854025.0,-2.701333567324451,Cerrado_denso,0.17902871850985821,23836,0.746786642465754,0.6656926240034755,5.810780948328736,0.4541396812421049,61.70331977929027,0.662625063094298,-0.6070680786567543,-1.4766492013030612,-0.10688593190633972,-0.8763969269069775
5218607.0,Rialma,Rialma,NW,GO,52.0,Centro Oeste,1782.5,0.39,Alto,Alto,-284325.40625,-618082.0,-79970.2421875,26845.875019204872,-982377.6484375,29471329.453125,-36.59324375661927,1097.7973126985785,684.7026873014217,Agricultura (Requer Seguro),-15.653485852176754,-50.6595146757832,Noroeste Goiano,-30904100.0,5369.175003840975,5838038.211051388,-36742138.21105139,2684587.5019204877,-123616400.0,-1.4402559144349825,Transicao_Amazonia,0.30151134457776363,10217,0.779843093899458,0.564474782107686,11.475748732284462,0.4246737755321697,12.901587501920488,0.3940816947041375,-0.24179793185347548,-0.7296634583109279,0.008700102851038727,-0.37668148900206
5218706.0,Rianápolis,Rianápolis,NW,GO,52.0,Centro Oeste,1689.0,0.4,Alto,Alto,-866.58154296875,-87296.59375,-15121.125,15912.040179689557,-103284.30029296876,3098529.0087890625,-6.490952707925089,194.72858123775268,1494.271418762247,Agricultura (Requer Seguro),-15.763234738611589,-48.75300256313182,Centro Goiano,-4364829.6875,3182.408035937912,3225052.3036194798,-7589881.99111948,1591204.0179689557,-17459318.75,-0.2034186976136911,Cerrado_denso,0.17902871850985821,31470,0.7676729092304267,0.6649722889835334,3.0,0.4029031252913627,33.06120401796896,0.5011794093382851,0.16235230607075207,-0.002117127540007341,0.29582964978220444,0.09047989022612386
5218789.0,Rio Quente,Rio Quente,S,GO,52.0,Centro Oeste,2129.5,0.27,Muito Alto,Baixo,-282884.90625,-192745.5,-142341.65625,24369.594113444644,-617972.0625,18539161.875,-25.35832396810689,760.7497190432068,1368.7502809567932,Agricultura Intensiva,-13.623284588307438,-48.06109376087219,Norte Goiano,-9637275.0,4873.918822688929,7576677.397028734,-17213952.397028733,2436959.4113444644,-38549100.0,-0.4491359501744557,Cerrado_típico,0.5,23573,0.7477445306256675,0.6275655051790437,3.0,0.37346769292877674,26.009959411344465,0.4340220283259823,0.16435262607326362,-0.07937826585577604,0.2705860269606982,0.10715002559541419
5218805.0,Rio Verde,Rio Verde,SW,GO,52.0,Centro Oeste,3111.25,0.18,Muito Alto,Muito Baixo,-547080.0,-1570653.75,-2030259.25,838136.881257446,-4147993.0,124439790.0,-4.949063921130423,148.4719176339127,2962.778082366088,Agricultura Intensiva,-12.570226313732666,-50.65102134433207,Noroeste Goiano,-78532687.5,167627.37625148922,427655152.9772056,-506187840.4772056,83813688.12574461,-314130750.0,-3.6599405143119914,Cerrado_típico,0.5,12241,0.781983923293867,0.6781428319532298,6.3429945130294705,0.460494180331125,96.0546881257446,0.7428236872409636,-0.7902203160610295,-1.9595407555010504,-0.18629389051782025,-1.115411468276604
5218904.0,Rubiataba,Rubiataba,NW,GO,52.0,Centro Oeste,1876.0,0.37,Alto,Alto,55515.5390625,-41776.484375,-33279.890625,74786.1189603595,-19540.8359375,586225.078125,-0.261289611082207,7.8386883324662096,1868.1613116675337,Agricultura (Requer Seguro),-14.491519044918984,-49.22498699139247,Norte Goiano,-2088824.21875,14957.2237920719,17677643.655373935,-19766467.87412393,7478611.89603595,-8355296.875,-0.09734764757005443,Cerrado_denso,0.17902871850985821,4836,0.7647245345605066,0.6035052716218339,6.471041255736976,0.39468107663368585,12.31461189603595,0.3602463994947172,0.1494385292383391,0.04038555100963948,0.23248405388479107,0.10472170827486495
5219001.0,Sanclerlândia,Sanclerlândia,NW,GO,52.0,Centro Oeste,1689.0,0.4,Alto,Alto,56561.1796875,-430183.96875,-17408.728515625,50884.16037056786,-391031.517578125,11730945.52734375,-7.684739508923947,230.5421852677184,1458.4578147322816,Agricultura (Requer Seguro),-12.515295600173491,-50.712447428032725,Noroeste Goiano,-21509198.4375,10176.832074113572,10313201.623906692,-31822400.06140669,5088416.037056786,-86036793.75,-1.002415545651388,Transicao_Atlantica,1.0,2169,0.7609211755931121,0.6980479707977689,3.340408786581514,0.44378563235924673,7.257416037056785,0.3303154475731917,0.11151012210992717,-0.3019020102548539,0.19770615941363745,0.06509687125408319
5219100.0,Santa Bárbara de Goiás,Santa Bárbara De Goiás,NW,GO,52.0,Centro Oeste,1735.75,0.39,Alto,Alto,-38265.0703125,-456940.5625,-104860.5625,13819.277663955509,-600066.1953125,18001985.859375,-43.42239948457207,1302.6719845371622,433.0780154628378,Sistema Agroflorestal/Misto,-17.059582763271166,-50.39908896816603,Centro Goiano,-22847028.125,2763.8555327911017,2926390.9670357145,-25773419.092035715,1381927.766395551,-91388112.5,-1.0647638140018199,Cerrado_denso,0.17902871850985821,7817,0.7570170784315734,0.6305864946415809,3.0,0.3727796632689515,9.19892776639555,0.3052191022789899,-0.18851808673749076,-0.5483182434317789,0.005984442269001605,-0.2932502177409867
5219209.0,Santa Cruz de Goiás,Santa Cruz De Goiás,CS,GO,52.0,Centro Oeste,2036.0,0.29,Muito Alto,Baixo,356310.15625,-232622.21875,-56251.15625,110821.91048526252,67436.78125,2023103.4375,0.6085148771999196,18.255446315997588,2017.7445536840023,Agricultura Intensiva,-18.98584358646471,-50.28863253252114,Sul Goiano,-11631110.9375,22164.382097052505,32039944.184215218,-43671055.12171522,11082191.048526252,-46524443.75,-0.5420567600798532,Cerrado_denso,0.17902871850985821,37334,0.7881218323105341,0.6092413560007823,5.133441560231339,0.37099424648003876,48.41619104852626,0.5101609157890931,0.053655457650193306,-0.2039527390520834,0.23349094115945684,-0.043179033470179345
5219258.0,Santa Fé de Goiás,Santa Fé De Goiás,NW,GO,52.0,Centro Oeste,1782.5,0.39,Alto,Alto,-58459.515625,-484575.375,-48566.5546875,116793.63038298704,-591601.4453125,17748043.359375,-5.065357103572634,151.960713107179,1630.539286892821,Agricultura (Requer Seguro),-16.938698992330547,-49.27440932028569,Centro Goiano,-24228768.75,23358.72607659741,25398526.83123628,-49627295.58123627,11679363.038298706,-96915075.0,-1.1291585094425975,Cerrado_denso,0.17902871850985821,17273,0.7769175713537173,0.6553530877179077,3.0,0.3895860591764207,28.952363038298706,0.4669568068701791,-0.1547775166719431,-0.5626944050075671,0.09014812593555954,-0.28666055499905996
5219308.0,Santa Helena de Goiás,Santa Helena De Goiás,SW,GO,52.0,Centro Oeste,2784.0,0.22,Muito Alto,Muito Baixo,-1003629.125,-515878.28125,-789681.5,114067.55755127354,-2309188.90625,69275667.1875,-20.24404621105362,607.3213863316087,2176.678613668392,Agricultura Intensiva,-15.287366036334262,-46.68574374117617,Leste Goiano,-25793914.0625,22813.51151025471,49539996.51474831,-75333910.5772483,11406755.755127355,-103175656.25,-1.2021006042869162,Cerrado_denso,0.17902871850985821,2996,0.7826961880263688,0.5946621688030533,3.0,0.3265836935925058,14.402755755127355,0.3148648867452472,-0.2305596608130451,-0.6292734499328981,-0.01569544510826329,-0.3462557769617738
5219357.0,Santa Isabel,Santa Isabel,NW,GO,52.0,Centro Oeste,1829.25,0.38,Alto,Alto,-222222.96875,-180218.375,-39317.45703125,80707.77203122602,-441758.80078125,13252764.0234375,-5.4735596047718,164.206788143154,1665.043211856846,Agricultura (Requer Seguro),-14.374364242720926,-50.3653554834936,Noroeste Goiano,-9010918.75,16141.554406245205,18306701.806526907,-27317620.556526907,8070777.203122602,-36043675.0,-0.4199452184072851,Cerrado_denso,0.17902871850985821,16445,0.7705646527093543,0.5725431187743992,8.119736710572171,0.38611330834924007,24.515777203122603,0.44097093783021035,0.07042767389612065,-0.14106431074237497,0.2163992627186408,-0.008172412392928693
5219407.0,Santa Rita do Araguaia,Santa Rita Do Araguaia,SW,GO,52.0,Centro Oeste,1782.5,0.34,Alto,Médio,235707.828125,47521.76953125,13821.134765625,135592.0482406022,297050.732421875,8911521.97265625,2.1907680891048376,65.72304267314513,1716.776957326855,Agricultura (Requer Seguro),-17.147622007022537,-48.76212124274024,Centro Goiano,2376088.4765625,27118.40964812044,31903453.030531287,-29527364.553968787,13559204.82406022,9504353.90625,0.11073532254910992,Cerrado_denso,0.17902871850985821,21213,0.7744914949108889,0.6678922228903832,3.0,0.40309562492602763,34.772204824060225,0.5083844295334335,0.2684728395908269,0.18745603758694554,0.3629834659318537,0.21758250233027399
5219456.0,Santa Rita do Novo Destino,Santa Rita Do Novo Destino,N,GO,52.0,Centro Oeste,1174.75,0.45,Médio,Muito Alto,-626290.6875,-2041772.75,-369098.9375,95662.73012490914,-3037162.375,91114871.25,-31.748648308848217,952.4594492654466,222.29055073455345,Sistema Agroflorestal/Misto,-17.780349810530964,-46.75281185121847,Leste Goiano,-102088637.5,19132.546024981828,12361777.143566072,-114450414.64356609,9566273.012490911,-408354550.0,-4.757742951776105,Transicao_Amazonia,0.30151134457776363,4625,0.7417973826124641,0.6511345796249068,3.0,0.3994156265799212,14.191273012490914,0.3831364860000583,-1.340290025135433,-2.7217974620212133,-0.6613644298396335,-1.7058653456793251
5219506.0,Santa Rosa de Goiás,Santa Rosa De Goiás,CS,GO,52.0,Centro Oeste,2129.5,0.28,Muito Alto,Baixo,-6599.4775390625,-66892.5859375,-14018.7529296875,16375.830544957304,-87510.81640625,2625324.4921875,-5.343900950000833,160.317028500025,1969.1829714999749,Agricultura Intensiva,-14.03083981891807,-50.20376347815706,Noroeste Goiano,-3344629.296875,3275.166108991461,5021615.684950068,-8366244.981825068,1637583.0544957304,-13378517.1875,-0.15587323773922346,Cerrado_denso,0.17902871850985821,16066,0.7989617569849229,0.5973101891900138,3.0,0.32272548639604465,17.70358305449573,0.3332382339612464,0.12094230820113326,0.0012189720781174418,0.2045740365308748,0.07590983910050318
